,ret,bin
2024-01-29,-0.0009039816252998101,-1
2024-02-02,-0.010879114456098793,-1
2024-02-12,0.010362669956081927,1
2024-02-15,0.013062045742386674,1
2024-02-20,-0.011073541039476331,-1
2024-03-01,-0.0002730506127245347,-1
2024-03-13,0.0003182150974241349,1
2024-03-19,0.012801715656565849,1
2024-03-22,0.01041557652709102,1
2024-03-28,0.015201411064095227,1
2024-04-08,-0.017373844327335464,-1
2024-04-15,-0.012421164693007025,-1
2024-04-18,0.015482501803651738,1
2024-04-22,0.01047389976265789,1
2024-04-29,-0.008863561497507888,-1
2024-05-07,-0.01546911781190452,-1
2024-05-09,0.01185697868040525,1
2024-05-16,0.008657046679774183,1
2024-05-23,-0.011448762385478095,-1
2024-05-30,0.03447294464247541,1
2024-06-03,-0.05929359941641077,-1
2024-06-04,0.033624236760035675,1
2024-06-05,0.029610540633395077,1
2024-06-07,0.011496276130006367,1
2024-06-18,0.0131972877663038,1
2024-06-26,0.01749979911341515,1
2024-07-01,0.012064063152522841,1
2024-07-09,0.015047165429849407,1
2024-07-16,0.009013513564986031,1
2024-07-22,0.013284764298173046,1
2024-07-26,-0.031377278793983,-1
2024-08-02,-0.02678645789462286,-1
2024-08-05,0.012965812355117734,1
2024-08-07,0.011324226386459468,1
2024-08-16,0.011490903870086111,1
2024-08-23,0.013245652664988894,1
2024-08-29,-0.011919506735545982,-1
2024-09-06,0.021597728629651147,1
2024-09-12,0.015835614065170756,1
2024-09-20,0.016482586929795984,1
2024-09-26,-0.015456224709665456,-1
2024-09-30,-0.021725360012803452,-1
2024-10-03,-0.017993972950756443,-1
2024-10-07,0.013397425718117084,1
2024-10-14,-0.015046974430084736,-1
2024-10-17,-0.01122229041322298,-1
2024-10-22,-0.011903303466998305,-1
2024-10-25,0.011829584582939257,1
2024-10-29,-0.010687930983145466,-1
2024-11-04,0.02036649516804978,1
2024-11-06,-0.011628025706147627,-1
2024-11-07,-0.013054085986782815,-1
2024-11-12,-0.013582562322921432,-1
2024-11-13,0.014779849238540699,1
2024-11-22,0.013161295867362366,1
2024-11-25,-0.01270544404183549,-1
2024-11-28,0.015133315828224969,1
2024-12-02,0.01780971762132455,1
2024-12-05,-0.0016249692408349947,-1
2024-12-17,-0.015791452220989433,-1
2024-12-19,-0.01520556915080562,-1
2024-12-20,0.0024335088765234936,1
2025-01-02,-0.0236722429787537,-1
2025-01-06,-0.022446664237395497,-1
2025-01-10,-0.014747275302477436,-1
2025-01-13,0.01121031579848597,1
2025-01-21,0.021010091002162223,1
2025-01-27,0.014628193035477022,1
2025-01-29,0.014907365036337605,1
2025-01-31,-0.005393849821469288,-1
2025-02-04,-0.015065783064966198,-1
2025-02-10,-0.013249684936046169,-1
2025-02-11,-0.011958337939933061,-1
2025-02-21,-0.010640105330068539,-1
2025-02-28,0.01898330891857114,1
2025-03-06,-0.0015945752214827635,-1
2025-03-18,0.015605891014083939,1
2025-03-20,0.02016757662558155,1
2025-03-24,-0.0208235315970553,-1
2025-04-01,-0.011277449367405601,-1
2025-04-04,-0.03243254628305536,-1
2025-04-07,0.016887318902814252,1
2025-04-08,0.012988246591476793,1
2025-04-11,0.02190239778210845,1
2025-04-15,0.022423150682614912,1
2025-04-17,0.013231772401755881,1
2025-04-21,0.009166565335862575,1
2025-04-25,0.012785271414129218,1
2025-04-28,-0.0022483596913085435,-1
2025-05-09,0.038183073090219954,1
2025-05-12,-0.01389583907654357,-1
2025-05-13,0.019681956180470417,1
2025-05-15,-0.015090484222978984,-1
2025-05-20,0.0027061698948667168,1
2025-05-26,-0.018345171460469545,-1
2025-06-02,0.015641294331942168,1
2025-06-06,-0.0022617552451802414,-1
2025-06-13,0.015931354828881306,1
2025-06-20,0.01738581746801038,1
2025-06-25,0.012052010814129765,1
2025-06-26,-0.0034325890935066328,-1
2025-07-10,-0.010764998126620684,-1
2025-07-14,-0.0008053954878852743,-1
2025-07-25,-0.010937326997020547,-1
2025-08-01,0.0008019902907256959,1
2025-08-08,0.010509611584406331,1
2025-08-18,-0.00662856349667329,-1
