,ret,bin
2020-11-02,0.06324107563184489,1
2020-11-03,-0.002365646816381406,-1
2020-11-09,0.05154528388896651,1
2020-11-10,0.02852113739779849,1
2020-11-18,-0.025218455250787142,-1
2020-11-23,0.029044219746237276,1
2020-12-04,0.04730614716316173,1
2020-12-14,-0.0595283820204513,-1
2020-12-21,0.018402440830675548,1
2020-12-24,0.029695139921227298,1
2020-12-31,0.018035680990489356,1
2021-01-06,-0.0247850375758224,-1
2021-01-18,0.024946088230171748,1
2021-01-21,-0.054912334655149664,-1
2021-01-27,0.028046233216289407,1
2021-02-01,0.02244117428089809,1
2021-02-04,0.07265642083978352,1
2021-02-09,0.06410368117171195,1
2021-02-15,-0.07404101297744192,-1
2021-02-18,-0.05398286116586637,-1
2021-02-19,-0.022754703553120592,-1
2021-02-24,-0.06761818083519477,-1
2021-02-26,0.02133008274532666,1
2021-03-03,-0.03583296906855138,-1
2021-03-05,-0.009762950971170636,-1
2021-03-15,-0.04125926232822563,-1
2021-03-18,0.013913028485118772,1
2021-03-24,0.006607872904997869,1
2021-03-30,-0.042691605243321384,-1
2021-04-05,-0.057242896393798204,-1
2021-04-12,0.06805299122607966,1
2021-04-13,0.01667857728136335,1
2021-04-22,0.03375348405623613,1
2021-04-26,0.05117582999209813,1
2021-04-28,-0.03355598851593744,-1
2021-04-30,0.021232293366499233,1
2021-05-10,0.03253161315667663,1
2021-05-17,0.03022788338809823,1
2021-05-21,0.03159778412755232,1
2021-05-31,-0.03372327432297062,-1
2021-06-04,-0.011747325082756332,-1
2021-06-23,0.03889877664203745,1
2021-06-25,-0.0017721128108726392,-1
2021-06-30,0.030749613591841474,1
2021-07-06,0.015377581285119568,1
2021-07-13,-0.03466409325873265,-1
2021-07-20,0.054136026455314123,1
2021-07-23,0.00996855066848057,1
2021-08-04,-0.016791409969671767,-1
2021-08-11,-0.015644096487153925,-1
2021-08-20,0.02659033516599041,1
2021-08-27,0.02758125238142073,1
2021-08-31,-0.0162019453191663,-1
2021-09-16,-0.032797032756568534,-1
2021-09-22,0.019407206549726164,1
2021-09-24,-0.03146833385912862,-1
2021-09-29,0.005355830085348234,1
2021-10-06,0.054822306567387624,1
2021-10-11,-0.004696414005314953,-1
2021-10-18,0.12911660005659242,1
2021-10-25,-0.051087111154853315,-1
2021-10-28,-0.023225146270040575,-1
2021-11-04,-0.01125166626959373,-1
2021-11-16,-0.0035992987291709744,-1
2021-11-26,0.0002768599479909817,1
2021-12-07,0.025522267434056722,1
2021-12-09,-0.003642276119051324,-1
2021-12-17,-0.025195543547744337,-1
2021-12-22,0.004093772484573099,1
2022-01-03,0.03053494000814072,1
2022-01-05,0.04530163918076946,1
2022-01-10,-0.0006166311022722804,-1
2022-01-21,-0.007520210286273921,-1
2022-01-28,0.03731671313175111,1
2022-02-01,-0.02949523393599962,-1
2022-02-07,0.020854576514900414,1
2022-02-10,-0.06430782118371647,-1
2022-02-14,0.029653638413429606,1
2022-02-15,-0.03189222042071094,-1
2022-02-17,-0.05723991999088862,-1
2022-02-24,0.032018655767427795,1
2022-02-25,-0.05753026014661611,-1
2022-03-02,-0.03749028820875344,-1
2022-03-04,-0.04985103477781694,-1
2022-03-07,0.020956091521752596,1
2022-03-10,0.02889453501698447,1
2022-03-14,0.03440337581255326,1
2022-03-17,-0.01353986913614369,-1
2022-03-25,0.04526278202810263,1
2022-03-30,0.02148049724647194,1
2022-04-08,0.004639948106290648,1
2022-04-27,-0.02368665324082808,-1
2022-05-04,-0.0069037329931425084,-1
2022-05-12,0.020408041394165854,1
2022-05-17,-0.02774639829550607,-1
2022-05-19,0.027886418356914522,1
2022-05-20,0.05489394546097981,1
2022-05-26,0.027453568546572216,1
2022-05-30,-0.025384096816779778,-1
2022-06-08,-0.056888150696073,-1
2022-06-13,-0.013808226518564948,-1
2022-06-23,0.02603153878202691,1
2022-07-04,0.030412533639639472,1
2022-07-07,0.04043115867301794,1
2022-07-11,-0.022222202223184717,-1
2022-07-18,0.014378271500310014,1
2022-07-22,0.02318595545620772,1
2022-07-29,0.0058637686084894725,1
2022-08-05,0.04944795201456631,1
2022-08-11,0.02739330948868246,1
2022-08-16,-0.030707950341696377,-1
2022-08-22,0.0411264321361946,1
2022-08-24,-0.01998174682948506,-1
2022-08-30,0.01572192129417682,1
2022-09-08,0.012461016893444032,1
2022-09-14,-0.02058591153685696,-1
2022-09-19,0.019517210426043485,1
2022-09-23,-0.024029408739723923,-1
2022-09-26,0.007665116151958529,1
2022-10-04,0.0033998934838599393,1
2022-10-13,0.019505587960266357,1
2022-10-17,0.00389735136634739,1
2022-10-21,0.0017086400355303955,1
2022-10-24,-0.01900026105034025,-1
2022-11-02,-0.01077709271524463,-1
2022-11-14,0.018716170135729904,1
2022-11-17,0.020710879440454244,1
2022-11-24,0.014965253626412656,1
2022-11-30,-0.02413685398598564,-1
2022-12-02,-0.00032238419592611756,-1
2022-12-15,-0.018210722082736774,-1
2022-12-22,-0.013192661451590593,-1
2022-12-27,-0.033919909793506564,-1
2023-01-05,-0.020246912174201603,-1
2023-01-25,-0.044545827435329866,-1
2023-01-27,0.057023956017779875,1
2023-02-01,0.01869206953304814,1
2023-02-15,-0.03623091387390531,-1
2023-02-22,0.018587943271734186,1
2023-03-03,-0.02981979954796843,-1
2023-03-10,-0.016910945702109492,-1
2023-03-31,0.008378398160018286,1
2023-04-12,0.0075267386192752195,1
2023-04-24,0.009615983856571475,1
2023-05-05,0.01181295250489467,1
2023-05-16,0.004596574081024096,1
2023-06-15,0.008202052363596835,1
2023-07-03,0.017877077909663752,1
2023-07-17,0.02776919999856098,1
2023-07-20,-0.005373647654518088,-1
2023-08-03,0.011036340247903453,1
2023-08-08,-0.01960083221766895,-1
2023-08-11,0.0024663002814726553,1
2023-08-25,-0.0027308948851494375,-1
2023-09-11,0.012215711346351243,1
2023-09-21,-0.019806109470495104,-1
2023-10-03,-0.010900801806639993,-1
2023-10-10,-0.016242690084098843,-1
2023-10-20,-0.017850493454928062,-1
2023-10-26,0.00451218522390584,1
2023-11-03,0.015313742147125442,1
2023-11-17,0.003959484666006263,1
2023-12-01,0.04700538627571049,1
2023-12-04,0.012156975292986205,1
2023-12-05,0.0199319781071976,1
2023-12-14,0.003627944727338406,1
2023-12-19,-0.020828268707255626,-1
2023-12-22,0.011666547483214273,1
2024-01-02,0.02163404545163994,1
2024-01-12,0.006327827990078694,1
2024-01-17,0.04817935826613451,1
2024-01-23,-0.012292915354273015,-1
2024-01-24,0.024319454146257247,1
2024-01-31,-0.03778634297864658,-1
2024-02-08,0.033761254036531074,1
2024-02-09,-0.014445452147828886,-1
2024-02-13,-0.00308877493383819,-1
2024-02-19,0.018155641692860547,1
2024-02-22,0.027900557190839947,1
2024-03-01,-0.007544387462129598,-1
2024-03-12,0.012490252976760097,1
2024-04-01,-0.014777453679383323,-1
2024-04-03,0.027710840757081634,1
2024-04-09,-0.03595154026874958,-1
2024-04-15,-0.021236194606689462,-1
2024-04-18,0.02956098766195847,1
2024-04-22,0.024938994592866415,1
2024-04-25,0.041661116309855695,1
2024-04-29,-0.011938133236035209,-1
2024-05-02,-0.020843350763807167,-1
2024-05-08,-0.006500426374348445,-1
2024-05-22,0.021060251820572473,1
2024-05-23,-0.02864692140582248,-1
2024-05-29,0.052631514264350976,1
2024-05-31,0.034744104422291366,1
2024-06-03,-0.07633620195100588,-1
2024-06-04,0.034719383765492884,1
2024-06-05,0.01177094717633076,1
2024-06-19,0.0467474356965738,1
2024-06-24,0.040936718589118515,1
2024-06-25,0.02959225245552055,1
2024-06-26,-0.013464787946465773,-1
2024-06-28,-0.007502428605727585,-1
2024-07-02,0.009238949521678252,1
2024-07-04,0.000324428832078949,1
2024-07-18,-0.018835484072649566,-1
2024-07-23,-0.02351742715599281,-1
2024-07-25,-0.02112033603584229,-1
2024-08-05,-0.0008527975108449937,-1
2024-08-16,0.013687092019372571,1
2024-08-23,0.015288761457499023,1
2024-08-27,0.01740936601380838,1
2024-09-03,-0.031698267456573004,-1
2024-09-06,0.036419318057240524,1
2024-09-09,0.04319836079829953,1
2024-09-16,0.020192422293209722,1
2024-09-18,0.03888693020948453,1
2024-09-20,-0.0070229763433214965,-1
2024-09-24,-0.034582114689967525,-1
2024-09-27,-0.03845859554487374,-1
2024-09-30,-0.013079359319795758,-1
2024-10-04,-0.004718673592175815,-1
2024-10-11,0.02657399836467711,1
2024-10-15,0.0028275976328953067,1
2024-10-17,0.029441624365482255,1
2024-10-18,0.0023724792408066353,1
2024-10-28,0.030165913088505025,1
2024-10-29,-0.029733060263397393,-1
2024-10-30,-0.026635729597921487,-1
2024-10-31,0.003443568328032498,1
2024-11-05,-0.020127999204759717,-1
2024-11-07,-0.006334539685073581,-1
2024-11-08,-0.00409105494211337,-1
2024-11-19,0.04150986838477788,1
2024-11-22,0.017917844739177458,1
2024-11-25,-0.011222549778220348,-1
2024-11-28,0.014226337447446946,1
2024-12-03,0.021476593596429394,1
2024-12-05,0.0071829222490833455,1
2024-12-13,-0.02286415305360423,-1
2024-12-18,-0.019594414276619898,-1
2024-12-19,0.0011655917099566704,1
2024-12-27,-0.019808055865404905,-1
2024-12-31,-0.024811803708065572,-1
2025-01-03,-0.0007510163278362514,-1
2025-01-10,-0.01608191061209374,-1
2025-01-13,0.0026021152038220308,1
2025-01-16,-0.01893365213053244,-1
2025-01-17,0.006120200986444058,1
2025-01-21,0.04736030034505778,1
2025-01-27,0.019300520529832443,1
2025-01-28,0.004731754189171822,1
2025-02-04,-0.004415688220792968,-1
2025-02-11,-0.0158052674740371,-1
2025-02-19,-0.022748046357410456,-1
2025-02-21,-0.01184149897741027,-1
2025-02-28,0.011585477555891455,1
2025-03-11,0.018949715049991767,1
2025-03-17,0.03475175381079598,1
2025-03-19,0.022846699076827015,1
2025-03-21,-0.01835308231857191,-1
2025-03-26,-0.004753331439442898,-1
2025-04-01,0.012780233061727486,1
2025-04-07,0.009591841184923844,1
2025-04-11,0.029390406007898218,1
2025-04-15,0.04184565400921625,1
2025-04-17,0.006966694510748939,1
2025-04-24,0.018607042535643048,1
2025-04-28,0.004689215385592416,1
2025-05-09,0.04291163837443368,1
2025-05-12,-0.012357628176803637,-1
2025-05-14,0.024120057209182866,1
2025-05-15,-0.008684930543239155,-1
2025-05-26,-0.015541525093271447,-1
2025-06-03,-0.015161032379203743,-1
2025-06-05,-0.026601644173283145,-1
2025-06-09,-0.016378588793047544,-1
2025-06-13,0.00776781314147601,1
2025-06-26,-0.002362604733292195,-1
2025-06-27,-0.019285974636573333,-1
2025-07-01,-0.008437918818619217,-1
2025-07-10,-0.0007724005370111087,-1
2025-07-21,0.015418184495264997,1
2025-07-23,-0.017063028906743605,-1
2025-08-04,-0.02453519924945813,-1
2025-08-05,-0.0067848578389323455,-1
2025-08-12,0.008860742324824145,1
2025-08-21,-0.02033196709135543,-1
