,ret,bin
2024-08-30,-0.029336211432402837,-1
2024-09-04,-0.0031641675165112737,-1
2024-09-06,0.015862941751041637,1
2024-09-11,0.03264572001273436,1
2024-09-12,0.07659900134728281,1
2024-09-17,0.058544006969879714,1
2024-09-20,0.0780283621261828,1
2024-09-23,0.014787806673762116,1
2024-09-25,0.0012454840442197579,1
2024-09-26,-0.02709760544030393,-1
2024-09-30,0.011292835443864169,1
2024-10-01,-0.011262013060748699,-1
2024-10-04,0.014167592070051471,1
2024-10-07,0.0309456743621066,1
2024-10-08,-0.003458848326554298,-1
2024-10-10,-0.06139063164343117,-1
2024-10-11,0.006843508384063446,1
2024-10-16,-0.033702706109452474,-1
2024-10-17,-0.026108123839533093,-1
2024-10-22,-0.057616325965986315,-1
2024-10-23,0.03237871887306243,1
2024-10-25,0.009574141813266435,1
2024-10-28,-0.012261811454944205,-1
2024-10-30,0.06509214579839928,1
2024-11-01,0.02903130327158676,1
2024-11-04,0.017545414626782385,1
2024-11-06,-0.014721149904787567,-1
2024-11-07,0.002490169273425824,1
2024-11-08,-0.05914483073305299,-1
2024-11-11,-0.028560769986782142,-1
2024-11-13,0.076457244228465,1
2024-11-18,0.035846026319395374,1
2024-11-19,0.03277442753678872,1
2024-11-22,0.010836604329122812,1
2024-11-26,-0.028976283470071307,-1
2024-11-28,0.04060439271209004,1
2024-11-29,0.020633137506134824,1
2024-12-02,0.018300025560108457,1
2024-12-05,0.0043137125858638825,1
2024-12-17,-0.008827913087686934,-1
2024-12-20,0.0332202939919255,1
2024-12-26,0.02480132113995359,1
2024-12-27,-0.013887702436114813,-1
2024-12-30,0.034233591585208556,1
2025-01-01,0.04188841585210912,1
2025-01-02,-0.032823687608253715,-1
2025-01-06,-0.03414690745900395,-1
2025-01-09,-0.010762802604765698,-1
2025-01-13,-0.03718760799399945,-1
2025-01-14,-0.08135763163016885,-1
2025-01-15,-0.014491986265957268,-1
2025-01-17,-0.010026222092267778,-1
2025-01-21,0.059741979197891926,1
2025-01-23,-0.005491123623766581,-1
2025-01-24,0.13275510796339662,1
2025-01-28,0.041541836530057275,1
2025-01-29,0.022398139009585982,1
2025-01-30,0.07323027519624947,1
2025-02-01,0.020541139569968392,1
2025-02-03,-0.01050959478871727,-1
2025-02-06,-0.0008598707666955807,-1
2025-02-07,-0.06604761782268898,-1
2025-02-10,-0.016351916113825804,-1
2025-02-11,-0.13499890150761995,-1
2025-02-12,-0.09306374013930285,-1
2025-02-14,-0.05184192338932059,-1
2025-02-17,0.002648351888032696,1
2025-02-18,-0.011702351539541023,-1
2025-02-20,-0.089577156804868,-1
2025-02-21,0.014928672544935129,1
2025-02-24,-0.04580682701622629,-1
2025-02-25,-0.0597405149588236,-1
2025-02-27,-0.051878729030738535,-1
2025-02-28,0.06084863206272639,1
2025-03-05,0.005794690868375474,1
2025-03-10,0.03200621507969914,1
2025-03-11,0.022508997009924814,1
2025-03-17,0.031033472577495225,1
2025-03-19,0.004571366947609512,1
2025-03-20,-0.018881986011936247,-1
2025-03-24,-0.04930264577628374,-1
2025-03-27,-0.03479696218668127,-1
2025-03-28,-0.010465956175732316,-1
2025-04-03,-0.04602805086038875,-1
2025-04-07,0.013005480117932677,1
2025-04-11,0.02544224615234647,1
2025-04-15,0.01262279000143618,1
2025-04-17,0.05139217747673541,1
2025-04-21,0.05542689984511573,1
2025-04-22,0.03574596133651098,1
2025-04-23,0.035540458371556394,1
2025-04-25,0.018504294708305835,1
2025-04-28,0.034975771713778414,1
2025-05-05,-0.013039848533443643,-1
2025-05-06,0.01183028613720527,1
2025-05-07,-0.004871935526034377,-1
2025-05-08,0.02360616241153002,1
2025-05-09,0.041111917608687376,1
2025-05-12,-0.01639446746684403,-1
2025-05-13,0.02963520811872722,1
2025-05-14,-0.00696372987174354,-1
2025-05-15,-0.025697308645278527,-1
2025-05-20,-0.02830094701220831,-1
2025-05-22,0.006519593253288214,1
2025-05-26,-0.010940832318070304,-1
2025-05-28,0.014610730573982877,1
2025-06-02,0.020324532200276524,1
2025-06-06,-0.026685949571479184,-1
2025-06-10,-0.02004889975550117,-1
2025-06-12,0.038354547794408944,1
2025-06-19,0.039000888350640084,1
2025-06-20,0.009860616583108328,1
2025-06-23,0.025773540296044617,1
2025-06-24,0.00635269874138622,1
2025-06-30,-0.002230473901886243,-1
2025-07-11,0.05645581242894382,1
2025-07-15,0.020392444766397455,1
2025-07-16,0.015704661714969426,1
2025-07-21,-0.011365356484660971,-1
2025-07-28,0.00040502486395510573,1
2025-08-01,0.00851451331878983,1
2025-08-04,0.020373711695115926,1
2025-08-08,0.04389033844637158,1
2025-08-11,0.05928697174664799,1
2025-08-12,0.045295874449621465,1
2025-08-13,0.03455004209716428,1
2025-08-18,0.005882150030850797,1
2025-08-20,0.002179262024673667,1
