,ret,bin
2018-10-29,0.0051939450851477,1
2018-11-06,-0.006566430274622115,-1
2018-11-16,-0.021775760801075794,-1
2018-11-22,0.0062565051413892014,1
2018-11-28,-0.05413617046978436,-1
2018-12-10,0.018573682965758564,1
2018-12-24,0.033420622114952,1
2019-01-18,0.03816444421216336,1
2019-01-21,-0.009210638543169392,-1
2019-01-30,0.04537085191881163,1
2019-02-01,0.03276140868408173,1
2019-02-06,-0.024842514382080294,-1
2019-02-11,-0.023179796594216984,-1
2019-03-06,0.0310721054559433,1
2019-03-12,0.011980313933897646,1
2019-03-19,-0.012022870617367065,-1
2019-03-25,0.032315369465858,1
2019-04-01,-0.03236692212884573,-1
2019-04-08,0.010908502298690337,1
2019-04-18,-0.02929396796490502,-1
2019-04-26,-0.005671967986539461,-1
2019-05-07,-0.03278747359058687,-1
2019-05-09,0.05527472905723685,1
2019-05-20,0.006033620079743285,1
2019-06-03,-0.02422438377314773,-1
2019-06-17,0.011268836557626338,1
2019-07-19,0.025220182210570652,1
2019-07-25,-0.04108816947236327,-1
2019-07-30,-0.012405691450403378,-1
2019-08-06,-0.016750859758687953,-1
2019-08-09,0.09693663314439371,1
2019-08-13,0.0025494991176409076,1
2019-08-29,-0.028467881801152117,-1
2019-09-04,0.007992335112077864,1
2019-09-19,0.06386496901501415,1
2019-09-20,-0.012077890879794495,-1
2019-09-26,0.027336513231570603,1
2019-10-10,0.024766027492766796,1
2019-10-18,0.03579625298469846,1
2019-10-29,-0.006407415449397713,-1
2019-11-11,0.03116678278538698,1
2019-11-19,0.03980792953877321,1
2019-11-25,-0.006852141733592831,-1
2019-12-19,-0.0239447828813536,-1
2019-12-24,-0.020951217366512065,-1
2020-01-17,-0.03077167187925156,-1
2020-01-20,-0.0168369268600691,-1
2020-01-28,-0.05860370934616144,-1
2020-01-31,0.026104169267356037,1
2020-02-05,0.02053850224916176,1
2020-02-14,-0.028670375847719587,-1
2020-02-24,-0.036644884626948815,-1
2020-02-26,-0.04551005588997048,-1
2020-02-28,-0.04338992704091371,-1
2020-03-06,-0.12340671976774997,-1
2020-03-09,-0.04590944650179962,-1
2020-03-12,0.0397930344229116,1
2020-03-16,-0.007580959566463319,-1
2020-03-18,0.05105832811343469,1
2020-03-19,-0.03666772915991945,-1
2020-03-20,-0.13153886276679216,-1
2020-03-23,0.2241954077363677,1
2020-03-24,0.14718038908093867,1
2020-03-25,-0.014830223986197155,-1
2020-03-30,0.17045957262162048,1
2020-03-31,-0.0325926217170851,-1
2020-04-07,0.014841132010251945,1
2020-04-15,0.06448663368717322,1
2020-04-17,0.1680964736009143,1
2020-04-22,0.07509535029324743,1
2020-04-24,0.007868747675632282,1
2020-04-30,-0.02100949734036639,-1
2020-05-07,-0.03486717950504159,-1
2020-05-08,-0.03276037987325697,-1
2020-05-12,-0.023072685326283482,-1
2020-05-14,0.0033427510729910903,1
2020-05-19,0.03939249748873119,1
2020-05-28,0.043097302586101005,1
2020-06-01,0.01141184118471128,1
2020-06-04,0.021996441249856558,1
2020-06-12,0.10737663461098235,1
2020-06-18,0.03925358926117206,1
2020-06-19,-0.020603615716684454,-1
2020-06-30,0.04917546393259409,1
2020-07-02,0.05194989895850233,1
2020-07-06,-0.004212156175006698,-1
2020-07-08,0.04452168000420742,1
2020-07-10,0.02228369650660933,1
2020-07-13,0.06346253161451565,1
2020-07-15,0.03671372845074372,1
2020-07-17,0.07642410409519695,1
2020-07-21,0.0696406662234621,1
2020-07-23,-0.02371463286171438,-1
2020-07-24,-0.06390510724452847,-1
2020-07-29,-0.04180476165782865,-1
2020-08-03,0.062269732394234056,1
2020-08-04,-0.017111464168138912,-1
2020-08-17,0.009204557929724189,1
2020-08-21,-0.0005523681888842669,-1
2020-08-26,-0.009895621945827271,-1
2020-08-31,0.01268803530906526,1
2020-09-02,0.015576529971164321,1
2020-09-04,0.10846074849129916,1
2020-09-09,0.04372275649610713,1
2020-09-10,-0.003586858465655096,-1
2020-09-21,-0.033091762402705505,-1
2020-09-24,0.009398443015309565,1
2020-09-29,-0.015456219865743415,-1
2020-10-07,-0.03619052528968847,-1
2020-10-13,-0.06844393053928921,-1
2020-10-15,-0.03711758526237052,-1
2020-10-20,-0.059835828238642974,-1
2020-10-22,-0.1089251977484369,-1
2020-10-26,0.0026613075948640486,1
2020-11-02,-0.014407853026986883,-1
2020-11-04,0.06060529182917551,1
2020-11-06,0.027302058107099958,1
2020-11-10,-0.046700720041631505,-1
2020-11-11,-0.023282568236905332,-1
2020-11-20,0.02916555410693511,1
2020-11-23,0.006843683640429088,1
2020-12-08,-0.0011034702165747534,-1
2020-12-15,0.014663044775799827,1
2020-12-21,0.002139571956033759,1
2020-12-24,-0.0020560154617919046,-1
2021-01-06,0.03641108679090577,1
2021-01-12,0.04729054358750928,1
2021-01-18,0.01635630100760177,1
2021-01-20,-0.002482102082083104,-1
2021-01-22,-0.07542937834402852,-1
2021-01-25,-0.023699137010836036,-1
2021-01-28,0.009991757696685477,1
2021-02-01,0.016092438311742896,1
2021-02-08,0.041584430846401066,1
2021-02-11,-0.023155145794476306,-1
2021-02-17,-0.001416083318962258,-1
2021-02-22,0.02634336410840854,1
2021-02-24,0.012032987627246916,1
2021-02-25,-0.027304308503938612,-1
2021-02-26,0.009684501076298924,1
2021-03-03,-0.010626256865558514,-1
2021-03-12,-0.038477743714715684,-1
2021-03-17,-0.03108962520932468,-1
2021-03-18,0.010054219426808952,1
2021-03-19,-0.04349184364363712,-1
2021-03-25,0.01900625709849124,1
2021-04-09,-0.03577104317066948,-1
2021-04-12,0.017345561741927362,1
2021-04-27,-0.028612372458754698,-1
2021-05-03,-0.011102293658906581,-1
2021-05-17,0.021526753864425263,1
2021-05-28,0.06329954170746732,1
2021-05-31,0.010507827946183212,1
2021-06-03,0.01595276650467281,1
2021-06-09,0.028620657427752327,1
2021-06-14,-0.04071451396027592,-1
2021-06-24,-0.0015323888802082353,-1
2021-06-25,0.02173967827816181,1
2021-07-05,-0.031555184021548,-1
2021-07-08,0.0030345212021292145,1
2021-07-22,-0.02067712229417873,-1
2021-07-27,-0.009586316849585108,-1
2021-08-03,0.010896923797220515,1
2021-08-05,-0.021178409074015248,-1
2021-08-09,0.03422964064047429,1
2021-08-13,0.007783234877622336,1
2021-08-25,0.030713697964801945,1
2021-08-30,-0.005329769978091203,-1
2021-09-03,0.021938478483727097,1
2021-09-07,-0.020627686161882264,-1
2021-09-13,0.023887289371406828,1
2021-09-16,0.0009472695684531462,1
2021-09-23,0.011787535828170048,1
2021-09-28,0.023998733543198147,1
2021-10-05,0.032864477053165864,1
2021-10-06,0.05490553314574442,1
2021-10-08,-0.001291619937327182,-1
2021-10-14,-0.02703300470656167,-1
2021-10-21,-0.009113491855074596,-1
2021-10-26,-0.02346819201611805,-1
2021-10-28,-0.03719304124356515,-1
2021-10-29,-0.013523922873091121,-1
2021-11-03,0.02856739671864017,1
2021-11-10,-0.0336875836927546,-1
2021-11-16,-0.041820575070001365,-1
2021-11-17,-0.04068589536807543,-1
2021-11-22,0.02066635490829638,1
2021-11-25,-0.03223081332858724,-1
2021-11-26,0.029117895094197488,1
2021-12-01,-0.04231867518366639,-1
2021-12-03,0.0005813515428811922,1
2021-12-08,-0.01856827120449467,-1
2021-12-13,-0.054904209567089524,-1
2021-12-17,-0.02696059512302873,-1
2021-12-20,0.038970633925547116,1
2021-12-22,0.013651201810806146,1
2022-01-04,0.004678412789464348,1
2022-01-06,0.01615976906764649,1
2022-01-12,-0.05680051392851759,-1
2022-01-20,-0.040182403570954484,-1
2022-01-24,0.00033637730320834613,1
2022-01-31,-0.0012779852276957326,-1
2022-02-04,0.02239097916336763,1
2022-02-09,-0.018858791114380047,-1
2022-02-15,-0.011972999954699692,-1
2022-02-22,-0.05577649542970431,-1
2022-02-24,0.01250149065978734,1
2022-02-28,0.01652861433125752,1
2022-03-04,-0.03698047882224642,-1
2022-03-07,0.051148607901587706,1
2022-03-09,0.01913678832830601,1
2022-03-14,0.02598351835817936,1
2022-03-15,0.050032819359307146,1
2022-03-17,0.05651366845677197,1
2022-03-22,0.02556147623602678,1
2022-03-24,0.03656960541339016,1
2022-03-30,-0.0034606342586771532,-1
2022-04-05,-0.03130177873589013,-1
2022-04-07,-0.011271588765812801,-1
2022-04-12,-0.006716053575128056,-1
2022-04-19,0.05659273308653634,1
2022-04-20,0.037300715454000155,1
2022-04-21,-0.03130730043828556,-1
2022-04-25,0.046326555750040965,1
2022-04-26,-0.02954265349841856,-1
2022-05-04,-0.027100746285877553,-1
2022-05-05,-0.04642353060896853,-1
2022-05-09,-0.04721437557867114,-1
2022-05-11,-0.02037313819681652,-1
2022-05-12,0.054075938013888436,1
2022-05-17,-0.019492725211287976,-1
2022-05-19,0.058310010616196006,1
2022-05-20,0.0153747026938571,1
2022-05-27,0.03483365929017057,1
2022-05-30,0.022234318696358057,1
2022-06-02,0.027328104151064903,1
2022-06-03,-0.023475390066915347,-1
2022-06-08,-0.022448279672434124,-1
2022-06-09,-0.03019202487335504,-1
2022-06-10,-0.018918751934422717,-1
2022-06-13,-0.038642041516872117,-1
2022-06-15,-0.03493432742551639,-1
2022-06-20,-0.019818765268977412,-1
2022-06-22,0.029753328727768702,1
2022-06-28,0.020750108907854337,1
2022-06-29,-0.06644962567142376,-1
2022-07-01,0.0013077691856357987,1
2022-07-13,0.025046890048606274,1
2022-07-19,0.027081361409297955,1
2022-07-20,4.005132492879149e-05,1
2022-07-25,0.036791438356925665,1
2022-07-29,0.009783031803887399,1
2022-08-01,0.00631106184755259,1
2022-08-05,0.022533582002685293,1
2022-08-10,0.026640775458008248,1
2022-08-12,-0.010026584392310744,-1
2022-08-19,-0.0027737471360423926,-1
2022-08-29,0.015513976457606438,1
2022-09-01,0.014704750531170818,1
2022-09-06,-0.037603227161398856,-1
2022-09-13,-0.06880424189866619,-1
2022-09-15,-0.023354345397650578,-1
2022-09-16,0.0014604446931090198,1
2022-09-23,-0.025476564033259153,-1
2022-09-26,0.015079844122477315,1
2022-09-28,0.019421696977818925,1
2022-09-30,0.01865198527414491,1
2022-10-06,-0.006729600621698917,-1
2022-10-11,0.021565818126713765,1
2022-10-17,0.038131842887339173,1
2022-10-19,-0.008941867994322394,-1
2022-10-25,0.034650193813144714,1
2022-10-28,0.0014646537624252165,1
2022-11-04,0.010143674338187747,1
2022-11-11,-0.030739408757993858,-1
2022-11-21,0.06758392567360749,1
2022-11-25,0.02477456812353651,1
2022-11-28,-0.021532442467297908,-1
2022-12-05,-0.027344357048108003,-1
2022-12-09,-0.01667247737001032,-1
2022-12-15,0.002385274023338102,1
2022-12-20,-0.045617557313125334,-1
2022-12-23,0.008732288537008914,1
2023-01-02,-0.0073178883941050765,-1
2023-01-04,0.015822577753606737,1
2023-01-09,-0.048213192001776095,-1
2023-01-11,-0.02036704298684544,-1
2023-01-12,-0.011126323248059844,-1
2023-01-23,-0.019647784372803123,-1
2023-01-25,-0.018971224373033002,-1
2023-02-02,0.000880953812694818,1
2023-02-09,0.024766096295431916,1
2023-02-14,0.015264283682766555,1
2023-02-15,-0.007216361189411935,-1
2023-02-22,-0.023687398435713547,-1
2023-02-28,0.027060759069227336,1
2023-03-03,-0.02628489600926276,-1
2023-03-09,-0.03168375975225157,-1
2023-03-13,-0.020770433850723857,-1
2023-03-15,-0.00623583637825964,-1
2023-03-21,0.027029978290060486,1
2023-03-24,0.014251404638753629,1
2023-03-31,-0.002230736873983119,-1
2023-04-25,0.018707523508528556,1
2023-04-28,0.008779190113187507,1
2023-05-08,0.0050365521340511865,1
2023-05-17,0.027548911660909337,1
2023-05-26,-0.011669685316456513,-1
2023-05-31,0.0057695026194610755,1
2023-06-13,0.022432982992613537,1
2023-06-16,-0.02430743987974948,-1
2023-06-23,-0.0072770542913266345,-1
2023-06-30,0.015096626123904944,1
2023-07-03,0.00881217417491853,1
2023-07-06,0.03649450946435917,1
2023-07-10,0.011955921714139839,1
2023-07-17,0.014913428005792762,1
2023-07-21,-0.020226527880334855,-1
2023-07-24,-0.0004220490185798953,-1
2023-07-31,-0.024673885395233852,-1
2023-08-02,-0.004203026485389616,-1
2023-08-07,0.021158111725173567,1
2023-08-14,-0.022213599767193726,-1
2023-08-21,0.0008729964967459924,1
2023-08-25,-0.019446187980213137,-1
2023-08-29,0.004813312898444444,1
2023-09-11,-0.01444677870733957,-1
2023-09-20,-0.0072832752878101426,-1
2023-09-28,-0.015359280303445022,-1
2023-10-09,0.020363341163145865,1
2023-10-11,-0.01658819456916838,-1
2023-10-19,-0.02090061497000395,-1
2023-10-23,-0.0023197243342470975,-1
2023-10-30,-0.0065297719594378245,-1
2023-11-06,0.007460432309448484,1
2023-11-15,0.016104713428404693,1
2023-11-23,0.010310979407973209,1
2023-12-04,0.0168994906658837,1
2023-12-14,0.012763101499014162,1
2023-12-18,0.014716421125029688,1
2023-12-22,0.00982435067234344,1
2024-01-02,0.04968028580074235,1
2024-01-10,0.027564922831483596,1
2024-01-11,0.0012316543332084873,1
2024-01-15,-0.02334801314666901,-1
2024-01-17,-0.02423663858651126,-1
2024-01-23,0.08992725442461058,1
2024-01-25,0.054357704844360866,1
2024-01-29,0.0014329278007891855,1
2024-01-30,0.03557407063095641,1
2024-02-02,-0.003670148703578513,-1
2024-02-06,0.026124054827155074,1
2024-02-08,0.021549866390828454,1
2024-02-14,-0.007273664274137226,-1
2024-02-23,-0.025441459536362898,-1
2024-02-28,0.025075139544868952,1
2024-03-01,-0.017106492025869113,-1
2024-03-07,-0.031610797340301144,-1
2024-03-13,0.006563375302126362,1
2024-03-20,0.02841560132578347,1
2024-03-27,-0.0046052852680670275,-1
2024-04-04,0.0012987010820013634,1
2024-04-08,-0.014233095954836572,-1
2024-04-09,0.00080273749749038,1
2024-04-24,-0.021135396336303347,-1
2024-05-03,-0.02268132804330547,-1
2024-05-07,-0.00524445724250433,-1
2024-05-09,0.018613790852255008,1
2024-05-14,0.028572487113244227,1
2024-05-22,0.017389534788929684,1
2024-05-23,-0.030466688823639454,-1
2024-05-28,-0.021528620132675202,-1
2024-05-30,0.05998875464124054,1
2024-06-03,-0.07485139318534173,-1
2024-06-04,0.01680054046320878,1
2024-06-05,0.03462956267598094,1
2024-06-07,0.007534319949717094,1
2024-06-18,0.022281865232530285,1
2024-06-19,-0.0030850443387251403,-1
2024-06-24,0.008793110558889872,1
2024-06-26,0.02536287300063611,1
2024-06-28,-0.00014371763286780137,-1
2024-07-05,0.00541347113755597,1
2024-07-16,-0.042648676025947685,-1
2024-07-19,-0.04324341635485385,-1
2024-07-22,0.005564146343687515,1
2024-07-29,-0.047875156623135906,-1
2024-08-05,0.018637899964591975,1
2024-08-09,-0.008444735013131366,-1
2024-08-19,0.008095892609611743,1
2024-08-26,-0.01297434901279726,-1
2024-08-29,-0.036885511024639994,-1
2024-09-05,-0.01885498744073244,-1
2024-09-06,0.010223131196815949,1
2024-09-12,0.004139072711107472,1
2024-09-20,0.00809253626438533,1
2024-09-27,-0.07810380161419217,-1
2024-09-30,-0.04713609392517548,-1
2024-10-03,-0.02576449519644408,-1
2024-10-07,0.0013132093310188608,1
2024-10-08,-0.017765736290503042,-1
2024-10-09,-0.013221975178672074,-1
2024-10-15,0.00922603685850687,1
2024-10-21,-0.02713256183803059,-1
2024-10-22,-0.011538318592844488,-1
2024-11-04,0.01781664995340204,1
2024-11-06,-0.01486396162122472,-1
2024-11-08,-0.024693243366621265,-1
2024-11-13,0.010662493562853426,1
2024-11-19,0.03652395980687029,1
2024-11-22,0.017069681657309266,1
2024-11-25,-0.012587374647940908,-1
2024-11-28,0.030177820359202467,1
2024-11-29,0.02406755829699203,1
2024-12-03,-0.0009446081416735197,-1
2024-12-09,-0.03848973064610883,-1
2024-12-12,-0.02569488685951582,-1
2024-12-17,-0.011924915340824738,-1
2024-12-19,-0.020439597985961844,-1
2024-12-20,0.0044801311914408615,1
2025-01-02,-0.019165765737052753,-1
2025-01-06,0.017939224618965577,1
2025-01-07,0.0198654349027656,1
2025-01-08,-0.018648736140576827,-1
2025-01-10,-0.0016507357982920023,-1
2025-01-16,0.028346974454679597,1
2025-01-17,0.0023802938105061955,1
2025-01-21,-0.006751963504503133,-1
2025-01-24,-0.0003209695886444708,-1
2025-01-30,0.02565731701927465,1
2025-02-04,-0.024548652315953934,-1
2025-02-10,-0.014996249720480304,-1
2025-02-12,-0.0016439931936435004,-1
2025-02-25,-0.027200996677740896,-1
2025-03-03,0.06544292372601923,1
2025-03-06,0.02418154810711859,1
2025-03-07,-0.008761460085129236,-1
2025-03-20,0.025962219231734363,1
2025-03-24,-0.038015514114211335,-1
2025-03-26,-0.08432511962512435,-1
2025-04-01,-0.03824048007952008,-1
2025-04-04,-0.032373206259419085,-1
2025-04-07,0.014154585820658427,1
2025-04-11,0.017351019534203482,1
2025-04-17,0.013103139405178599,1
2025-04-23,0.1010000375600768,1
2025-04-28,0.027907619673600115,1
2025-04-29,0.022576336899735372,1
2025-05-05,-0.037797873129743365,-1
2025-05-07,0.02169274537695598,1
2025-05-09,0.0430584163015979,1
2025-05-12,-0.01447967200006961,-1
2025-05-15,-0.020354818167987343,-1
2025-05-20,-0.0025971860418418924,-1
2025-05-26,-0.020420997930709173,-1
2025-05-28,0.020879042742060205,1
2025-06-05,-0.010052689791023695,-1
2025-06-20,0.0198472913826937,1
2025-06-26,0.030896776341382326,1
2025-07-01,-0.022042038527087082,-1
2025-07-07,-0.030035711208627913,-1
2025-07-09,-0.023239005153456227,-1
2025-07-11,-0.04454252124192526,-1
2025-07-21,-0.028699426501939462,-1
2025-07-24,0.006130141447172388,1
2025-07-29,-0.018982446459275493,-1
2025-07-31,0.0010789814794163188,1
2025-08-07,-0.0055420131761168,-1
2025-08-08,0.010820241431106936,1
2025-08-19,-0.007675533132449286,-1
